"division_code","division","district_code","district","ctc","ctn","upazila_code","upazila","psc","psn","union_code","union_name","mouza_code","mouza","village_code","village","rmo_tus","rmo_phc","ea_code","psu_code"
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","31","EPZ","00","OTHERS AREA","039","WARD NO. 39","149","DAKKIHIN HALISHAHAR","068","DAKKIHIN HALISHAHAR",2,"9","118",1833
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","32","KADAMTALI","00","OTHERS AREA","060","WARD NO. 60","150","DANIA (PART)","284","NURPUR",2,"9","027",1834
"45","MYMENSINGH","39","JAMALPUR","00","OTHERS AREA","07","BAKSHIGANJ","11","BAKSHIGANJ POURASABHA","009","WARD NO. 09","113","CHAR KAURIA (PART)","213","TIKARKANDI",2,"2","003",1835
"55","RANGPUR","49","KURIGRAM","00","OTHERS AREA","94","ULIPUR","00","OTHERS AREA","238","DURGAPUR","165","DURGAPUR","042","DALALIPARA",2,"6","001",1836
"50","RAJSHAHI","81","RAJSHAHI","00","OTHERS AREA","72","PABA","75","NAOHATA POURASABHA","004","WARD NO. 04","082","BASANTAPUR","028","BASANTAPUR",2,"2","004",1837
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","32","KALIAKAIR","44","KALIAKAIR POURASABHA","003","WARD NO. 03","721","SHREEFALTALI (PART)","190","SHREEFATALI (PART)",2,"2","002",1838
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","57","MUGDA","00","OTHERS AREA","072","WARD NO. 72","484","MANDA","408","UTTAR MANDA",2,"9","040",1839
"20","CHATTOGRAM","46","KHAGRACHHARI","00","OTHERS AREA","47","GUIMARA","00","OTHERS AREA","307","GUIMARA","259","GUIMARA","044","DARJILINGTILA",2,"6","001",1840
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","65","PATENGA","00","OTHERS AREA","041","WARD NO. 41","149","DAKKHIN PATENGA","150","DAILPARA",2,"9","013",1841
"20","CHATTOGRAM","19","CUMILLA","00","OTHERS AREA","87","NANGALKOT","00","OTHERS AREA","696","RAYKOT UTTAR","512","MOHINI","214","UTTAR MOHINI",2,"6","002",1842
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","74","SHAH ALI","00","OTHERS AREA","008","WARD NO. 08","075","BISHIL (PART)","432","SECTION-1 BLOCK-NEW-C",2,"9","002",1843
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","48","MIRPUR","00","OTHERS AREA","007","WARD NO. 07 (PART)","709","SENPARA PARBATA (PART)","396","SECTION-2 BLOCK-B",2,"9","003",1844
"55","RANGPUR","73","NILPHAMARI","00","OTHERS AREA","85","SAIDPUR","75","SAIDPUR POURASABHA","008","WARD NO. 08","077","BANGALIPUR (PART)","022","BANGALIPUR NIJPARA",2,"2","001",1845
"20","CHATTOGRAM","51","LAKSHMIPUR","00","OTHERS AREA","43","LAKSHMIPUR SADAR","25","LAKSHMIPUR POURASABHA","014","WARD NO.14","070","BANCHHANAGAR (PART)","021","BANCHHANAGAR",2,"2","009",1846
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","32","KALIAKAIR","44","KALIAKAIR POURASABHA","008","WARD NO. 08","617","PURBA CHANDARA","503","MONSHIR TEK WEST",2,"2","007",1847
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","33","KALABAGAN","00","OTHERS AREA","016","WARD NO. 16","149","DHANMONDI (PART)","116","FREE SCHOOL STREET HATIRPUL",2,"9","015",1848
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","30","GAZIPUR SADAR","00","OTHERS AREA","508","MIRZAPUR","488","MIRZAPUR","030","COLLEGEPARA",2,"6","009",1849
"30","DHAKA","93","TANGAIL","00","OTHERS AREA","47","KALIHATI","62","KALIHATI POURASABHA","004","WARD NO. 04","095","BETDOBA","161","PASHCHIM BETDOBA",2,"2","001",1850
"60","SYLHET","91","SYLHET","00","OTHERS AREA","38","GOLAPGANJ","00","OTHERS AREA","151","BHADESHWAR","085","BHADESHWAR","276","MURARKHIR",2,"6","001",1851
"60","SYLHET","91","SYLHET","00","OTHERS AREA","27","COMPANIGANJ","00","OTHERS AREA","392","ISLAMPUR PURBA","405","KALASADAK (PART)","308","PASHCHIM MEGHARGAON",2,"6","001",1852
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","31","EPZ","00","OTHERS AREA","039","WARD NO. 39","149","DAKKIHIN HALISHAHAR","068","DAKKIHIN HALISHAHAR",2,"9","547",1853
"30","DHAKA","48","KISHOREGANJ","00","OTHERS AREA","11","BHAIRAB","50","BHAIRAB POURASABHA","007","WARD NO. 07","076","BHAIRABPUR (PART)","211","UTTAR BHAIRABPUR",2,"2","006",1854
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","06","BAYEJID BOSTAMI","00","OTHERS AREA","002","WARD NO. 02","412","KULGAON","028","BALUCHARA(PART)",2,"9","004",1855
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","41","KOTWALI","00","OTHERS AREA","034","WARD NO. 34","593","PATHARGHATA (PART)","308","PATHARGHATA(PART)",2,"9","034",1856
"40","KHULNA","41","JASHORE","00","OTHERS AREA","47","JASHORE SADAR","00","OTHERS AREA","279","FATEPUR","396","JHUMJHUMPUR","188","JHUMJHUMPUR",2,"3","018",1857
"55","RANGPUR","85","RANGPUR","75","RANGPUR CITY CORPORATION","31","HAJIRHAT","00","OTHERS AREA","012","WARD NO. 12","268","GOPINATHPUR","316","PURBA GOPINATHPUR",2,"9","001",1858
"30","DHAKA","59","MUNSHIGANJ","00","OTHERS AREA","56","MUNSHIGANJ SADAR","66","MUNSHIGANJ POURASABHA","001","WARD NO. 01","495","MUNSHIGANJ (PART)","136","MATHPARA",2,"2","004",1859
"50","RAJSHAHI","70","CHAPAINABABGANJ","00","OTHERS AREA","88","SHIBGANJ","66","SHIBGANJ POURASABHA","006","WARD NO. 06","377","JOTBINOD","188","JOTBINOD SHEIKHTOLA",2,"2","001",1860
"40","KHULNA","41","JASHORE","00","OTHERS AREA","47","JASHORE SADAR","16","JASHORE POURASABHA","005","WARD NO. 05","638","PURATAN KASBA (PART)","144","GURAPARA",2,"2","001",1861
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","34","KALIGANJ","49","KALIGANJ POURASABHA","005","WARD NO. 05","072","BALIGAON","020","BALIGAON",2,"2","002",1862
"55","RANGPUR","32","GAIBANDHA","00","OTHERS AREA","67","PALASHBARI","60","PALASHBARI POURASABHA","008","WARD NO. 08","309","HARINMARI","080","HARINMARI",2,"2","004",1863
"30","DHAKA","33","GAZIPUR","00","OTHERS AREA","86","SREEPUR","55","SREEPUR POURASABHA","004","WARD NO. 04","720","SREEPUR (PART)","022","BAIRAGIRCHALA",2,"2","010",1864
"50","RAJSHAHI","10","BOGURA","00","OTHERS AREA","85","SHAJAHANPUR","20","BOGURA POURASABHA","013","WARD NO. 13","281","GANDAGRAM (PART)","128","GANDAGRAM",2,"2","001",1865
"45","MYMENSINGH","61","MYMENSINGH","00","OTHERS AREA","23","GOURIPUR","33","GOURIPUR POURASABHA","006","WARD NO. 06","295","GOURIPUR (PART)","021","BARIWALAPARA",2,"2","002",1866
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","33","KALABAGAN","00","OTHERS AREA","016","WARD NO. 16","149","DHANMONDI (PART)","296","NORTH ROAD",2,"9","004",1867
"20","CHATTOGRAM","19","CUMILLA","50","CUMILLA CITY CORPORATION","67","ADARSHA SADAR","00","OTHERS AREA","012","WARD NO. 12","069","BAJRAPUR (PART)","021","BAJRAPUR DAKKHIN",2,"9","006",1868
"30","DHAKA","26","DHAKA","20","DHAKA SOUTH CITY CORPORATION","36","KHILGAON","00","OTHERS AREA","001","WARD NO. 01 (Part)","710","SHAHAR KHILGAON","208","KHILGAON BLOCK-A",2,"9","034",1869
"40","KHULNA","01","BAGERHAT","00","OTHERS AREA","14","CHITALMARI","00","OTHERS AREA","343","HIZLA","077","BOALIA","208","KURALTALA",2,"6","003",1870
"45","MYMENSINGH","89","SHERPUR","00","OTHERS AREA","88","SHERPUR SADAR","00","OTHERS AREA","315","GAZIRKHAMAR","278","GAZIR KHAMAR","171","PALASHIA",2,"6","002",1871
"30","DHAKA","67","NARAYANGANJ","44","NARAYANGANJ CITY CORPORATION","58","NARAYANGANJ SADAR","00","OTHERS AREA","001","WARD NO. 01","707","SIDDIRGANJ (PART)","164","PURBA PAINADI",2,"9","017",1872
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","11","DARUSSALAM","00","OTHERS AREA","012","WARD NO. 12 (PART)","709","SENPARA PARBATA (PART)","725","DAKSHIN BISHIL",2,"9","003",1873
"20","CHATTOGRAM","15","CHATTOGRAM","16","CHATTOGRAM CITY CORPORATION","35","HALISHAHAR","00","OTHERS AREA","026","WARD NO. 26","781","UTTAR HALISHAHAR (PART)","128","GOLICHIPAPARA",2,"9","006",1874
"30","DHAKA","26","DHAKA","25","DHAKA NORTH CITY CORPORATION","02","ADABAR","00","OTHERS AREA","030","WARD NO. 30","780","UTTAR ADABAR","028","BAITUL AMAN HOUSING PART",2,"9","068",1875
"20","CHATTOGRAM","46","KHAGRACHHARI","00","OTHERS AREA","70","MATIRANGA","62","MATIRANGA POURASABHA","002","WARD NO. 02","489","MATIRANGA (PART)","119","KAMINI MEMBERPARA",2,"2","001",1876
"30","DHAKA","26","DHAKA","00","OTHERS AREA","38","KERANIGANJ","00","OTHERS AREA","409","JINJIRA","392","JINJIRA (PART)","168","ISLAMABAD",2,"6","016",1877
"30","DHAKA","67","NARAYANGANJ","00","OTHERS AREA","68","RUPGANJ","33","KANCHAN POURASABHA","002","WARD NO. 02","094","BIRABA","212","UTTAR BIRABA",2,"2","002",1878
"40","KHULNA","01","BAGERHAT","00","OTHERS AREA","77","SHARANKHOLA","00","OTHERS AREA","208","DHANSAGAR","674","RAJAPUR","348","RAJAPUR",2,"6","015",1879
"30","DHAKA","56","MANIKGANJ","00","OTHERS AREA","28","HARIRAMPUR","00","OTHERS AREA","143","BALARA","439","KUKURHATI","112","KUKURHATI",2,"6","004",1880
"30","DHAKA","93","TANGAIL","00","OTHERS AREA","95","TANGAIL SADAR","87","TANGAIL POURASABHA","003","WARD NO. 03","456","KAGMARA","040","DAKKHIN KAGMARA",2,"2","001",1881
"20","CHATTOGRAM","75","NOAKHALI","00","OTHERS AREA","87","NOAKHALI SADAR","83","NOAKHALI POURASABHA","003","WARD NO. 03","627","PURBA LAKKHINARAYANPUR (PART)","160","PURBA LAKKHINARAYANPUR",2,"2","007",1882
